table_id,feature_id,name,lat,long
1133,2587,Karnibari,24.85191328,89.63440607
1134,2649,Kazla,24.92534829,89.6378896
1135,2868,Kutubpur,24.82744192,89.58243044
1136,2503,Kamalpur,24.77309125,89.59868243
1137,765,Bhelabari,24.80700021,89.54719076
1138,184,Asekpur,24.79824972,89.34326258
1139,2989,Madla,24.81581074,89.41858631
1140,3060,Majhira,24.77229401,89.38356933
1141,174,Aria,24.72902178,89.38137003
1142,2712,Kharna,24.74887925,89.33752607
1143,2750,Khottapara,24.78628029,89.42608451
1144,1227,Chopinagar,24.76103977,89.42848176
1146,1904,Gohail,24.71680433,89.30661058
1147,5156,Zianagar,24.93777844,89.10728154
1148,955,Chamrul,24.92447114,89.16681788
1150,1973,Gunahar,24.89305975,89.11848198
1151,1893,Gobindapur,24.8421573,89.11384041
1152,4653,Talora,24.82738347,89.15963797
1153,1185,Chhatiangram,24.83992095,88.99670403
1155,14,Adamdighi,24.80609917,89.0419111
1156,2829,Kundagram,24.79111191,89.11978341
1158,4373,Shantahar,24.77806292,88.99735382
1159,911,Burail,24.6482367,89.30636535
1160,3385,Nandigram,24.62666528,89.22130306
1161,757,Bhatra,24.67602912,89.1795069
1162,4718,Thalta Majhgram,24.74878543,89.17771672
1163,751,Bhatgram,24.70467922,89.2421739
1164,4532,Sonatala,25.01926897,89.51070706
1165,404,Balua,25.02527527,89.46909939
1167,1554,Digdair,24.97425869,89.47137811
1168,2982,Madhupur,25.02127514,89.54238883
1169,3606,Pakulla,24.97851631,89.55123398
1172,2454,Kalerpara,24.72684684,89.52489518
1173,1202,Chikashi,24.75404197,89.56380109
1175,714,Bhandarbari,24.71949224,89.62802642
1176,1928,Gopalnagar,24.58302327,89.58926441
1179,1653,Elangi,24.69773453,89.50035079
1181,379,Baliadighi,24.80127727,89.51041124
1183,1620,Durgahata,24.8442414,89.5112471
1184,2389,Kagail,24.98285072,89.39696943
1185,4525,Sonarai,24.9508771,89.4482056
1186,3994,Rameshwarpur,24.9236546,89.42687071
1187,3432,Naruamala,24.89285755,89.46513435
1188,3472,Nepaltali,24.90369508,89.49881948
1189,1736,Gabtali,24.86694458,89.42905132
1190,3030,Mahishaban,24.82632089,89.4689784
1191,3435,Nasipur,24.78113374,89.47275515
1192,3210,Mirzapur,24.61099913,89.42099088
1193,2697,Khamarkandi,24.69827496,89.45931894
1194,1794,Garidaha,24.69486941,89.41583014
1195,2858,Kusumbi,24.66669321,89.3625242
1196,847,Bishalpur,24.59243134,89.36730569
1197,4423,Shimabari,24.56883317,89.4987827
1199,4578,Sughat,24.60905666,89.48296438
1200,2707,Khanpur,24.65415274,89.46715458
1201,686,Bhabanipur,24.57450529,89.43888719
1204,218,Atmul,25.01503971,89.25313233
1206,3059,Majhihatta,24.93451831,89.22625408
1207,914,Buriganj,24.97323511,89.2545946
1208,811,Bihar,24.98888353,89.29444413
1209,4404,Shibganj,25.04602822,89.32370434
1212,3256,Mokamtala,25.01509784,89.37987427
1215,2130,Hujuripara,24.4486481,88.55643895
1219,2043,Harian,24.33530362,88.61679724
1221,3680,Parila,24.4263825,88.6886178
1225,1412,Deluabari,24.46942632,88.72893626
1226,2281,Jhaluka,24.42029704,88.72720248
1227,3120,Maria,24.42315005,88.78575626
1230,1849,Ghasigram,24.59110745,88.61283592
1234,2204,Jahanabad,24.55108571,88.68699039
1237,4275,Sardah,24.30090164,88.7773142
1238,3500,Nimpara,24.31506452,88.82695231
1239,1135,Charghat,24.25292891,88.77001651
1241,3912,Puthia,24.36509675,88.81108876
1242,656,Belpukuria,24.36710781,88.72000332
1247,343,Bajubagha,24.20691993,88.85743126
1249,3610,Pakuria,24.17621589,88.78942216
1251,622,Bausa,24.25207537,88.87073736
1252,169,Arani,24.28167969,88.88587204
1253,1898,Godagari,24.48404069,88.37636445
1255,3603,Pakri,24.5159669,88.42470523
1257,1903,Gogram,24.44383839,88.439989
1258,3152,Matikata,24.43357082,88.38808039
1260,601,Basudebpur,24.51165876,88.3301796
1262,2490,Kalma,24.68112312,88.52967947
1263,259,Badhair,24.63789497,88.48327535
1265,4268,Saranjai,24.5567168,88.54476549
1267,2511,Kamargaon,24.66101434,88.60555269
1268,1017,Chanduria,24.51055893,88.5567688
1273,222,Auchpara,24.60412518,88.70427238
1274,4554,Sreepur,24.54603589,88.81514023
1275,598,Basupara,24.58904266,88.77623854
1279,1782,Ganipur,24.54354235,88.74706978
1283,2315,Jogipara,24.57615325,88.92794933
1284,4508,Sonadanga,24.66859583,88.78817929
1285,895,Brahmapur,24.52769198,88.91820389
1286,2978,Madhnagar,24.52372349,88.97520825
1288,3827,Piprul,24.48155541,89.0072698
1290,1187,Chhatni,24.43336115,88.95481361
1291,4687,Tebaria,24.38729052,88.96117573
1292,1562,Dighapatia,24.43464959,89.03962394
1296,2025,Halsa,24.38904808,89.07074643
1297,4586,Sukash,24.5870225,89.2839066
1298,1255,Dahia,24.49589037,89.27052152
1299,2177,Italy,24.51978525,89.22805068
1300,2440,Kalam,24.44885899,89.17361129
1301,950,Chamari,24.42312991,89.17135313
1302,2085,Hatiandaha,24.43629772,89.09994225
1303,2906,Lalore,24.47891435,89.05759403
1304,4395,Sherkole,24.50206203,89.10137343
1305,4641,Tajpur,24.53537391,89.13797247
1306,1159,Chaugram,24.54905513,89.15856936
1307,1181,Chhatardighi,24.62104409,89.12801232
1308,3986,Ramanandakhajura,24.59377481,89.19199811
1309,2311,Joari,24.30911516,89.06435722
1310,534,Baraigram,24.314865,89.19766168
1314,1934,Gopalpur,24.19136126,89.1305382
1316,3661,Panka,24.2866783,88.9201224
1318,272,Bagatipara,24.33449504,88.9470755
1319,1397,Dayarampur,24.29985918,89.01317474
1321,2907,Lalpur,24.15441048,88.96634859
1324,172,Arbab,24.22350098,88.93778212
1325,820,Bilmaria,24.14429035,88.90717718
1326,1592,Duaria,24.18975988,89.08082749
1328,1618,Durduria,24.19196862,88.88892788
1331,3468,Nazirpur,24.38754605,89.14943532
1332,804,Biaghat,24.41435723,89.23243754
1333,2751,Khubjipur,24.40262064,89.26328661
1334,1502,Dharabarisha,24.34084952,89.23474833
1336,1024,Chapila,24.35041084,89.12831483
1337,4127,Rukindipur,25.00405016,89.02962806
1338,4519,Sonamukhi,24.93144154,89.02233985
1339,4728,Tilakpur,24.88177323,89.02076329
1340,3943,Raikali,24.89819661,89.06692511
1341,1944,Gopinathpur,24.95140087,89.07020851
1342,3158,Matrai,25.13677046,89.1891518
1345,5157,Zindarpur,25.01500597,89.17965372
1347,66,Alampur,24.97256344,89.15297949
1350,3081,Mamudpur,25.00660168,89.07321552
1352,293,Bagjana,25.25241822,89.01923769
1353,1505,Dharanji,25.22875633,88.98052766
1354,233,Aymarasulpur,25.14443382,89.00164403
1355,391,Balighata,25.16480198,89.04995013
1356,204,Atapur,25.22555088,89.05727612
1358,160,Aolai,25.19423698,89.1662926
1359,2856,Kusumba,25.17194978,89.10146134
1360,111,Amdai,25.11547906,89.1172311
1363,3869,Puranapail,25.1291972,89.05683409
1364,2238,Jamalpur,25.05682061,89.03606766
1366,3235,Mohammadabad,25.08030108,89.01028182
1367,1450,Dhalahar,25.17006564,88.96358625
1369,70,Alatuli,24.45807972,88.28319799
1372,4050,Ranihati,24.60421,88.21760403
1375,2294,Jhilim,24.61889704,88.35337407
1376,1035,Char Anupnagar,24.52804588,88.3037505
1377,1404,Debinagar,24.50898266,88.26424073
1378,4352,Shahjahanpur,24.47817228,88.22570431
1379,2168,Islampur,24.54813204,88.25731963
1380,1041,Charbagdanga,24.5096582,88.18506796
1381,3416,Narayanpur,24.55562168,88.13955337
1382,4609,Sundarpur,24.56140103,88.20381792
1383,3927,Radhanagar,24.91408886,88.38297885
1385,868,Boalia,24.82658588,88.26696357
1388,1229,Chowdala,24.78248197,88.25334985
1390,81,Alinagar,24.83993314,88.31025942
1395,786,Bholahat,24.9437751,88.18649488
1396,2242,Jambaria,24.84181309,88.22094193
1397,1907,Gohalbari,24.90216825,88.19726339
1399,828,Binodpur,24.74417693,88.09487267
1400,927,Chakkirti,24.73625541,88.24166349
1401,1258,Daipukuria,24.8175718,88.19749388
1402,1438,Dhainagar,24.6864096,88.2401603
1404,1865,Ghorapakhia,24.60642135,88.17357671
1405,3224,Mobarakpur,24.76165023,88.19191598
1408,3662,Panka,24.61485264,88.10267548
1411,4450,Shyampur,24.73694059,88.14545798
1412,2551,Kansat,24.70377136,88.19406072
1415,2096,Hatur,24.97320657,88.70776623
1416,2684,Khajur,24.92608681,88.70077353
1417,970,Chandas,24.88743913,88.69340324
1418,1662,Enayetpur,24.97500549,88.76418652
1420,4856,Uttargram,24.8752161,88.77507659
1421,1169,Cheragpur,24.90030085,88.838886
1426,3577,Paharpur,25.03193326,88.9851679
1427,3220,Mithapur,24.99190007,88.98565241
1428,2778,Kola,24.95363221,88.97618428
1430,19,Adhaipur,24.95947331,88.9356073
1431,407,Balubhara,24.91973608,88.90632646
1432,3748,Patnitala,25.04526002,88.71592183
1433,3501,Nirmail,25.17035239,88.61327589
1434,1549,Dibar,25.10702466,88.63264451
1435,52,Akbarpur,25.06234459,88.65352939
1437,2796,Krishnapur,25.09568544,88.7175679
1439,3461,Nazipur,25.00975896,88.74656477
1441,99,Amair,25.02675815,88.87228146
1442,4416,Shihara,25.15405986,88.65949347
1443,1469,Dhamoirhat,25.15112773,88.88388062
1444,67,Alampur,25.142662,88.78279319
1446,167,Aranagar,25.09053735,88.84146911
1447,2208,Jahanpur,25.11033558,88.90527822
1448,2149,Isabpur,25.06058226,88.90806231
1449,2730,Khelna,25.13564444,88.72776957
1450,37,Agradigun,25.18014107,88.70452111
1451,2005,Hajinagar,24.90295477,88.53906128
1452,962,Chandannagar,24.92033391,88.61714993
1453,688,Bhabicha,24.85507212,88.61837785
1454,3480,Niamatpur,24.84166765,88.55853145
1455,4071,Rasulpur,24.82583401,88.46798036
1458,304,Bahadurpur,24.73831579,88.57906866
1461,3673,Paranpur,24.80778497,88.6550004
1462,3084,Manda,24.78058223,88.68603554
1468,3550,Nurullabad,24.70863624,88.75385531
1469,2478,Kalikapur,24.67773949,88.72354622
1475,42,Ahsanganj,24.6112499,88.94631428
1476,3649,Panchupur,24.58979113,89.00277342
1477,846,Bisha,24.56694987,89.0614793
1479,2477,Kalikapur,24.66423135,88.90534773
1480,2092,Hatkalupara,24.67323338,88.85424821
1482,2604,Kashimpur,24.72735155,88.93859816
1483,1923,Gona,24.71065829,88.95583437
1486,2469,Kaligram,24.71762052,89.05606328
1487,1646,Ekdala,24.68808034,89.11121476
1488,3192,Mirat,24.7108831,88.8864144
1489,582,Barshail,24.86754562,88.87111494
1491,358,Baktiarpur,24.85885517,88.93243815
1492,4729,Tilakpur,24.8644111,88.97086429
1494,1595,Dubalhati,24.79498461,88.8653115
1495,867,Boalia,24.82779668,88.95926957
1497,985,Chandipur,24.76612484,88.95488773
1503,1176,Chhaor,24.95210392,88.47869581
1504,1780,Ganguria,25.04251382,88.51952561
1505,1854,Ghatnagar,24.97500031,88.56412108
1507,4256,Sapahar,25.09901512,88.57294415
1508,4732,Tilna,25.04944667,88.58331885
1509,44,Aihai,25.18029616,88.49842407
1511,1878,Goala,25.09965331,88.49935665
1513,3469,Nehalpur,22.96152355,89.34226271
1514,2051,Hariharnagar,23.01546467,89.10391575
1515,2047,Haridaskati,23.03549046,89.29500846
1516,4446,Shyamkur,22.97055137,89.22148845
1517,4097,Rohita,23.06781106,89.14464675
1518,3136,Maswimnagar,22.94137962,89.13913032
1519,3107,Manoharpur,22.93582085,89.32781308
1520,3100,Manirampur,23.04418987,89.21781279
1521,783,Bhojgati,23.07302224,89.23527471
1522,1617,Durbadanga,22.95841679,89.28673495
1523,1444,Dhakuria,23.07933073,89.28155546
1524,2282,Jhanpa,22.99139809,89.1501978
1525,948,Chaluahati,22.95740192,89.1793228
1526,2729,Khedapara,23.02725568,89.17343638
1527,2706,Khanpur,22.99109098,89.26198373
1528,2817,Kultia,23.00517782,89.3234811
1529,2600,Kashimnagar,23.07269669,89.19648398
1530,291,Baghutia,23.0280104,89.43919438
1531,942,Chalishia,22.99728377,89.37409226
1532,4612,Sundoli,23.04066272,89.3419411
1533,4453,Siddhipasha,22.96120594,89.51658151
1534,4540,Sreedharpur,23.06695485,89.41499304
1536,3851,Prambag,23.08478846,89.3438209
1537,3805,Payra,22.95955785,89.38303935
1538,2211,Jaharpur,23.33217961,89.25696416
1539,2243,Jamdia,23.16772359,89.39175986
1540,1351,Darajhat,23.19968127,89.31351618
1541,1456,Dhalgram,23.25302051,89.39872872
1542,3424,Narikelbaria,23.27278528,89.3453806
1543,429,Bandabilla,23.29960797,89.28350403
1544,599,Basuari,23.16733041,89.34882573
1545,4115,Roypur,23.25413221,89.29747991
1546,1584,Dohakula,23.21799044,89.38430315
1548,2191,Jagadishpur,23.28802776,89.08123093
1549,1534,Dhuliani,23.21654904,89.01672206
1550,3415,Narayanpur,23.31512439,88.99186567
1551,3743,Patibila,23.28938953,89.03723134
1552,3723,Pashapole,23.19768362,89.07837854
1554,4485,Singhajhuli,23.23312664,89.05812926
1555,4591,Sukpukhuria,23.24855676,88.93157643
1556,4629,Swarupdaha,23.25630131,88.97687402
1557,2015,Hakimpur,23.33742287,89.03959281
1559,1743,Gadkhali,23.09484664,89.05597539
1560,2291,Jhikargachha,23.10160567,89.13336338
1561,3333,Nabharan,23.05645098,89.02833009
1562,3482,Nibaskhola,23.02296445,89.05177747
1563,3658,Panisara,23.06465729,89.08506886
1564,459,Bankra,22.96143899,89.07815905
1565,4370,Shankarpur,22.9613724,89.01551241
1566,4429,Shimulia,23.114124,89.02534002
1567,2012,Hajirbagh,22.98382682,89.05099035
1568,3001,Magura,23.15700959,89.07441507
1569,4577,Sufalakati,22.89669906,89.32380039
1570,4169,Sagardari,22.84428054,89.15143201
1571,3063,Majidpur,22.87769382,89.20474213
1573,809,Bidyanandakati,22.83978612,89.20719365
1574,3660,Panjia,22.91653439,89.27391271
1575,4746,Trimohini,22.90032584,89.15483263
1576,1805,Gaurighona,22.85596329,89.32488919
1577,2667,Keshabpur,22.9259575,89.23068147
1594,4381,Sharsha,23.06638766,88.97136514
1595,2884,Lakshmanpur,23.11793829,88.94136954
1596,660,Benapole,23.0498028,88.8913782
1597,302,Bahadurpur,23.0917618,88.90078296
1598,264,Bagachra,22.97698503,88.96244786
1599,3921,Putkhali,23.00101862,88.89952073
1600,3509,Nizampur,23.11566308,88.98219296
1601,1570,Dihi,23.16733946,88.97021034
1602,1901,Goga,22.96309067,88.90027068
1603,2637,Kayba,22.93338012,88.9462882
1604,159,Anulia,22.43192454,89.22739074
1605,199,Assasuni,22.5158179,89.16637624
1606,2373,Kadakati,22.59221439,89.21089365
1607,2815,Kulla,22.6204049,89.17401583
1608,2683,Khajra,22.47729306,89.20908234
1609,1631,Durgapur,22.58912678,89.25355806
1610,3853,Pratapnagar,22.3884831,89.22630387
1611,900,Budhhata,22.57866827,89.15372621
1612,518,Baradal,22.51908221,89.23716359
1613,4561,Sreeula,22.44223112,89.17326372
1614,4502,Sobhnali,22.56428585,89.09959188
1615,2809,Kulia,22.63644999,89.04529239
1616,1399,Debhata,22.57734616,88.94976548
1617,3528,Noapara,22.54859575,89.0111588
1618,3688,Parulia,22.60915255,89.01250865
1619,4209,Sakhipur,22.57464786,88.98598071
1620,2842,Kushadanga,22.91344119,89.04693281
1621,2663,Keralkata,22.91991979,89.00882084
1622,2662,Keragachhi,22.83720309,88.98708149
1623,2400,Kaila,22.85604906,89.05265939
1624,2231,Jallabad,22.83919981,89.09490224
1625,2316,Jogikhali,22.89082843,89.08881743
1627,4507,Sonabaria,22.87271524,88.96988551
1628,2103,Helatala,22.8841616,89.02252703
1629,969,Chandanpur,22.89992865,88.93447115
1631,2336,Joynagar,22.85556485,89.1135242
1632,4412,Shibpur,22.7293863,89.01023088
1633,2872,Labsa,22.75336354,89.0886258
1634,790,Bhomra,22.65393108,88.96040646
1635,889,Brahmarajpur,22.70255106,89.10928408
1636,403,Balli,22.80162211,89.07770174
1637,466,Banshdaha,22.80299645,88.99054764
1638,323,Baikari,22.74077555,88.9412439
1639,1714,Fingri,22.62955822,89.10923767
1640,1535,Dhulihar,22.6712372,89.13789408
1641,2283,Jhaudanga,22.77151995,89.06298632
1642,1862,Ghona,22.71817493,88.97267529
1643,2855,Kuskhali,22.77264819,88.94316379
1644,86,Alipur,22.68101821,89.01573109
1645,33,Agardari,22.7423201,89.04553578
1646,221,Atulia,22.32861502,89.18402332
1647,2158,Ishwaripur,22.28425381,89.12183458
1648,2398,Kaikhali,22.25463938,89.04626946
1649,2599,Kashimari,22.36898648,89.15931759
1650,3548,Nurnagar,22.31691733,89.04170519
1651,3568,Padmapukur,22.32598391,89.23911409
1652,912,Burigoalini,22.28125189,89.20325149
1653,801,Bhurulia,22.36889469,89.08292006
1654,3308,Munshiganj,22.25157979,89.17565105
1655,4001,Ramjannagar,22.25009327,89.08396218
1656,4448,Shyamnagar,22.32928199,89.09805153
1657,1738,Gabura,22.25390451,89.2774159
1658,4292,Sarulia,22.77396299,89.15519709
1659,3002,Magura,22.71380619,89.22289181
1660,3346,Nagarghata,22.75655386,89.12230359
1661,1481,Dhandia,22.81008052,89.12470719
1662,4703,Tentulia,22.8039587,89.23142344
1663,4643,Tala,22.77406469,89.26345388
1664,2224,Jalalpur,22.69886485,89.24609186
1665,2733,Khesra,22.65665425,89.23094799
1666,2694,Khalishkhali,22.71241419,89.17735491
1667,2689,Khalilnagar,22.73860316,89.29477041
1668,2825,Kumira,22.78542576,89.1874422
1669,2163,Islamkati,22.75556091,89.21899199
1670,2848,Kushlia,22.4449864,89.04753168
1671,953,Champaphul,22.49275978,89.1341704
1672,4676,Tarali,22.4853522,89.05382518
1673,1309,Dakshin Sreepur,22.46534136,89.10106236
1674,1453,Dhalbaria,22.39477516,89.00814099
1675,3376,Nalta,22.52461882,89.04188457
1676,854,Bishnupur,22.42968173,89.11359181
1677,732,Bharasimla,22.48730588,89.0046404
1678,3149,Mathureshpur,22.44639913,89.01022131
1679,4080,Ratanpur,22.34690467,89.01423346
1680,3167,Mautala,22.41062128,89.07504855
1681,2792,Krishnanagar,22.38987018,89.12917844
1682,1360,Dariapur,23.70411415,88.59109594
1683,3272,Monakhali,23.68903596,88.62310031
1686,126,Amjhupi,23.76971959,88.68011843
1687,3835,Pirojpur,23.71375895,88.72993561
1688,2867,Kutubpur,23.83855082,88.63230053
1690,917,Buripota,23.76682681,88.59880257
1691,4702,Tentulbaria,23.89676442,88.74337873
1692,2642,Kazipur,23.93605065,88.77299153
1696,4344,Shaharbati,23.84943427,88.73735335
1699,2622,Kathuli,23.86871021,88.68856112
1701,4752,Tularampur,23.18427999,89.44059946
1702,2493,Kalora,23.10943756,89.46938952
1709,696,Bhadrabila,23.12241392,89.53273908
1710,227,Auria,23.1777521,89.55017007
1712,3301,Mulia,23.14836687,89.46570402
1714,2609,Kashipur,23.19466835,89.60938059
1715,3368,Naldi,23.26846432,89.53323975
1716,3518,Noagram,23.23578443,89.59248457
1717,2875,Lahuria,23.29122762,89.58043855
1718,3078,Mallikpur,23.1603052,89.660709
1720,2892,Lakshmipasha,23.15673178,89.62622986
1721,2339,Joypur,23.22246321,89.65382035
1724,2179,Itna,23.1521035,89.71543278
1728,4217,Salamabad,23.04080583,89.66084092
1731,2027,Hamidpur,22.98818361,89.59706079
1734,3910,Purulia,23.03334593,89.58884657
1735,2429,Kalabaria,22.99550923,89.68172255
1736,3164,Mauli,23.08167847,89.64199334
1740,3269,Mominpur,23.66681574,88.88848091
1742,4368,Shankarchandra,23.59493044,88.84570052
1744,2866,Kutubpur,23.59059243,88.96594429
1745,3569,Padmabila,23.6183791,88.9076473
1747,520,Baradi,23.75042765,88.87536204
1748,1778,Gangni,23.74925359,88.83264311
1749,2675,Khadimpur,23.70480993,88.84718421
1750,2276,Jehala,23.70965266,88.89832361
1752,1383,Dauki,23.74522012,88.97776248
1753,2247,Jamjami,23.70348675,88.99341214
1757,2464,Kalidashpur,23.78287991,88.96197868
1758,2821,Kumari,23.7674154,88.91211913
1759,2041,Hardi,23.80547239,88.89174179
1761,1333,Damurhuda,23.60902035,88.7549573
1763,3446,Natipota,23.64339976,88.70206936
1767,2352,Juranpur,23.6596898,88.769117
1768,4798,Uthali,23.4687414,88.83524188
1769,152,Andulbaria,23.47994375,88.90694006
1770,458,Banka,23.43277636,88.87949803
1776,3171,Mazampur,23.87510391,89.13827987
1778,65,Alampur,23.83149392,89.08091573
1780,46,Ailchara,23.83124052,89.0324052
1782,2285,Jhaudia,23.78720089,89.07039362
1783,4775,Ujangram,23.79605158,89.12532606
1784,4,Abdulpur,23.75348641,89.10404542
1785,2053,Harinarayanpur,23.73937697,89.14205419
1788,2632,Kaya,23.91686906,89.17567566
1793,1026,Chapra,23.85358025,89.17965305
1794,296,Bagulat,23.81346587,89.17205758
1795,2184,Jaduboyra,23.82259074,89.22345389
1797,3666,Panti,23.7805659,89.21823538
1799,2742,Khoksa,23.82267016,89.2707585
1800,3561,Osmanpur,23.7927786,89.26073865
1801,2259,Janipur,23.76201912,89.29933157
1802,4430,Shimulia,23.80012483,89.31613601
1804,105,Ambaria,23.8769837,89.35134404
1809,307,Bahalbaria,23.97521949,89.02876068
1810,4646,Talbaria,23.95855814,89.07374488
1811,587,Baruipara,23.92427327,89.05592884
1812,1722,Fulbaria,23.91895235,89.01427747
1813,128,Amla,23.90174869,88.9824982
1815,1184,Chhatian,23.87986496,88.99910573
1816,3845,Poradaha,23.88261654,89.0500233
1817,2836,Kursha,23.84110086,88.97444879
1818,106,Ambaria,23.81222336,88.9769218
1820,3072,Malihad,23.84871329,88.87983177
1821,1388,Daulatpur,23.99816434,88.84761529
1822,12,Adabaria,23.98582309,88.78140596
1824,866,Boalia,23.95678392,88.83294627
1826,173,Aria,23.93628136,88.91922699
1827,2692,Khalishakundi,23.90986439,88.88111998
1835,1503,Dharampur,24.02931391,88.95131799
1836,315,Bahirchar,24.02972077,89.02473767
1839,975,Chandgram,24.00072916,88.99930878
1840,303,Bahadurpur,24.11226219,88.95579258
1841,1482,Dhaneshwargati,23.40802995,89.28704615
1842,4650,Talkhari,23.37075635,89.31522106
1843,180,Arpara,23.36115723,89.38426352
1844,4386,Shatakhali,23.32924829,89.34733632
1845,4360,Shalikha,23.30135739,89.3973772
1846,906,Bunagati,23.32435159,89.42432223
1849,4544,Sreekol,23.58218105,89.37093336
1850,1359,Dariapur,23.61767412,89.45961665
1851,2381,Kadirpara,23.57385771,89.47573283
1853,4552,Sreepur,23.59934365,89.41248375
1854,3361,Nakol,23.54578008,89.49324816
1856,2099,Hazipur,23.53547988,89.34961079
1860,2101,Hazrapur,23.50059376,89.330435
1862,2201,Jagdal,23.419457,89.42398482
1866,2799,Kuchiamora,23.36262073,89.4372065
1867,1927,Gopalgram,23.38626693,89.48289542
1869,1556,Digha,23.45243538,89.58213285
1871,3617,Palashbaria,23.34286178,89.5835044
1872,243,Babukhali,23.48440583,89.54397407
1873,389,Balidia,23.39760693,89.55458068
1875,3240,Mohammadpur,23.40815862,89.59335275
1876,3962,Rajapur,23.37133107,89.52861255
1881,1413,Deluti,22.62156477,89.41363407
1884,4060,Raruli,22.60919611,89.26985702
1885,988,Chandkhali,22.53397782,89.27381685
1888,1328,Damodar,22.9517247,89.45938905
1890,2245,Jamira,22.93875528,89.41873145
1891,4339,Senhati,22.87676108,89.55647911
1893,548,Barakpur,22.93276478,89.54764678
1902,4713,Terokhada,22.96455966,89.69228252
1904,555,Barasat,22.92206028,89.64194675
1908,1613,Dumuria,22.81886244,89.42156353
1916,217,Atlia,22.79365932,89.32847778
1917,1466,Dhamalia,22.91176292,89.37746926
1918,3935,Raghunathpur,22.87805211,89.41686786
1921,3008,Magurkhali,22.70241103,89.38689539
1923,122,Amirpur,22.74227217,89.58341301
1925,4617,Surkhali,22.66779228,89.45516414
1927,380,Baliadanga,22.71921367,89.54713286
1930,342,Bajua,22.56009157,89.54274812
1931,2517,Kamarkhola,22.54039792,89.47192015
1932,4730,Tildanga,22.56476123,89.43847524
1933,4623,Sutarkhali,22.4746329,89.44824208
1935,3663,Pankhali,22.61478145,89.4876798
1936,456,Banishanta,22.46997179,89.56799321
1938,2789,Koyra,22.33493848,89.29830711
1943,98,Amadi,22.48397294,89.30496348
1944,266,Bagali,22.43309167,89.28895622
1945,666,Betaga,22.7058155,89.61578002
1946,2878,Lakhpur,22.74615542,89.61910781
1947,1671,Fakirhat,22.75313321,89.7126948
1949,3824,Piljanga,22.73523079,89.66673399
1951,3298,Mulghar,22.80438622,89.76164838
1953,2570,Karapara,22.64209938,89.76717229
1955,1954,Gotapara,22.69140349,89.8208537
1960,2705,Khanpur,22.67263277,89.67573399
1962,1414,Dema,22.60217846,89.7544695
1964,1238,Chunkhola,22.94693604,89.76174653
1965,1777,Gangni,22.87941621,89.72579281
1966,2808,Kulia,22.88499389,89.74193033
1967,1786,Gaola,22.8349314,89.74448576
1968,2772,Kodalia,22.85255581,89.79756775
1969,216,Atjuri,22.89606303,89.81576328
1971,2748,Khontakata,22.34014554,89.86630315
1976,327,Baintala,22.61892928,89.68889248
1977,4020,Rampal,22.59111654,89.6338871
1978,3976,Rajnagar,22.59526242,89.57530141
1979,2132,Hurka,22.55551679,89.61594402
1980,3811,Perikhali,22.53836862,89.67189376
1984,4694,Teligati,22.57353988,89.81074553
1985,3635,Panchakaran,22.52952668,89.79936758
1986,3918,Putikhali,22.51669613,89.83837937
1987,1256,Daibagnyahati,22.54569707,89.86279833
1988,3990,Ramchandrapur,22.55224936,89.90788005
1989,1213,Chingrakhali,22.51889459,89.90329219
1990,2308,Jiudhara,22.46198597,89.73972575
1991,2115,Hoglapasha,22.57388232,89.94272587
1992,424,Banagram,22.5959811,89.91392418
1993,364,Balaibunia,22.49152618,89.8661824
1994,2116,Hoglabunia,22.46007775,89.90694688
1995,310,Baharbunia,22.49602501,89.7744563
1996,3274,Morrelganj,22.43975442,89.83835737
1998,3503,Nishanbaria,22.41167391,89.78136956
1999,538,Baraikhali,22.47232278,89.81915259
2001,1527,Dhopakhali,22.7069599,89.85191379
2003,2367,Kachua,22.64490811,89.88230751
2004,1933,Gopalpur,22.62427929,89.89798769
2005,4058,Raripara,22.61825063,89.85067315
2006,260,Badhal,22.58115725,89.86349128
2008,3217,Mithakhali,22.48640024,89.67646769
2011,1206,Chila,22.41373059,89.63563958
2012,4605,Sundarban,22.43355078,89.67856228
2014,2451,Kalatala,22.83899722,89.92826117
2015,2110,Hizla,22.82046154,89.88422766
2016,4411,Shibpur,22.82633253,89.84604627
2017,1220,Chitalmari,22.78594312,89.81917582
2020,4155,Sadhuhati,23.55168006,88.99095177
2022,4168,Saganna,23.56069298,89.04357198
2023,2023,Halidhani,23.55213808,89.07553996
2024,2826,Kumrabaria,23.5358673,89.1070424
2025,1783,Ganna,23.48727545,89.07606116
2027,3576,Paglakanai,23.52480124,89.14733486
2028,3847,Porahati,23.55849431,89.22278411
2030,3570,Padmakar,23.5288888,89.28407672
2031,1581,Dogachhi,23.51243787,89.25284134
2033,1867,Ghorshal,23.46643358,89.24005695
2034,2462,Kalicharanpur,23.51501994,89.20952152
2035,4615,Surat,23.48563726,89.19812152
2036,3364,Naldanga,23.45968469,89.18054447
2037,4744,Tribeni,23.71174382,89.15687336
2038,3209,Mirzapur,23.67456648,89.15195654
2040,2535,Kancherkol,23.73574891,89.20240382
2041,4293,Sarutia,23.7326751,89.25952915
2042,2016,Hakimpur,23.6984391,89.30291221
2044,3108,Manoharpur,23.66143035,89.2701295
2046,0,Abaipur,23.59762103,89.32057699
2047,3508,Nityanandapur,23.60114016,89.27000055
2048,4787,Umedpur,23.64319507,89.23020101
